,n_atoms,sd_plus_yes,sd_minus_yes,mean_yes,sd_plus_no,sd_minus_no,mean_no
57,58,0.11481736933206627,0.08519726956869056,0.10000731945037841,0.09525272776846777,0.07616102764840235,0.08570687770843506
58,59,0.11797628173823788,0.08604207267765568,0.10200917720794678,0.10644315923184897,0.07817173754244303,0.092307448387146
59,60,0.11539140806409819,0.08862289323595064,0.10200715065002441,0.103465336671431,0.07534912217561489,0.08940722942352294
60,61,0.09864640686044776,0.0921677067564956,0.09540705680847168,0.11420714653157882,0.0822089453873665,0.09820804595947266
61,62,0.12292874534366195,0.08708807747127946,0.1050084114074707,0.1170613969320418,0.0815559183603166,0.0993086576461792
62,63,0.10566105112666391,0.0913538528955529,0.0985074520111084,0.09408042624832516,0.08653499886153812,0.09030771255493164
63,64,0.12306300470779241,0.08815845181991755,0.10561072826385498,0.09795032811343919,0.09026478457271804,0.09410755634307862
64,65,0.13590366610273802,0.10111549130692997,0.11850957870483399,0.15219503048400435,0.0854259431030318,0.11881048679351806
65,66,0.1247876625928428,0.09603080931572655,0.11040923595428467,0.13062847640241293,0.09038983795915934,0.11050915718078613
66,67,0.14234659480061918,0.11327188206705663,0.1278092384338379,0.12323854462614427,0.0947815130520784,0.10901002883911133
67,68,0.13137302751358798,0.09924573545638272,0.11530938148498535,0.11333591310773278,0.0950807872554264,0.10420835018157959
68,69,0.13977400339371868,0.10764521085493856,0.12370960712432862,0.11564013985297222,0.09977743598320943,0.10770878791809083
69,70,0.1571901395958522,0.10623034685434313,0.13171024322509767,0.1126419926089013,0.10457607265293951,0.10860903263092041
70,71,0.15196526217359996,0.11245572400193717,0.13221049308776855,0.13410279727366614,0.1053170921764071,0.11970994472503663
71,72,0.1450688140871484,0.11135241813636237,0.12821061611175538,0.13552586820208204,0.10649473879254687,0.12101030349731445
72,73,0.12537661938961314,0.1134422645062609,0.11940944194793701,0.13626636399889347,0.10215412245130186,0.11921024322509766
73,74,0.14929313785313686,0.1255285250496952,0.13741083145141603,0.15219264346803743,0.11022858303342739,0.1312106132507324
74,75,0.1493328792392522,0.11728861505396071,0.13331074714660646,0.15913464382187442,0.11888836070998593,0.13901150226593018
75,76,0.15595019007648614,0.12067029332195134,0.13831024169921874,0.13522218339959444,0.11459843046148954,0.12491030693054199
76,77,0.14384363273072676,0.12217690369200274,0.13301026821136475,0.14999409597267158,0.1156254680837249,0.13280978202819824
77,78,0.15071650574184609,0.1319055931808834,0.14131104946136475,0.14393522915630413,0.11168510737628862,0.12781016826629638
78,79,0.15948654197202966,0.13173569656861978,0.14561111927032472,0.156513107795303,0.12190958164256319,0.1392113447189331
79,80,0.16610032058946503,0.12431983016737089,0.14521007537841796,0.16771739976893255,0.12710515005101372,0.14741127490997313
80,81,0.1686810392464512,0.13034258898841208,0.14951181411743164,0.16633325050982545,0.13168940116253786,0.14901132583618165
81,82,0.18984255682384119,0.1427827845915641,0.16631267070770264,0.162066012442286,0.12955591100436928,0.14581096172332764
82,83,0.16877558982166407,0.14324719155040622,0.15601139068603515,0.14809864918251178,0.13012286265830855,0.13911075592041017
83,84,0.16854627030361058,0.1448798428250515,0.15671305656433104,0.19136057426117803,0.14506606529570676,0.1682133197784424
84,85,0.16120322058343906,0.14561984231328945,0.15341153144836425,0.17135180512388656,0.14407201727906752,0.15771191120147704
85,86,0.18782032769614854,0.1624069805771669,0.17511365413665772,0.16701340835160877,0.13620972473554943,0.1516115665435791
86,87,0.18224828476953983,0.1605779862875891,0.17141313552856446,0.16768475008752404,0.14274038838598668,0.15521256923675536
87,88,0.19210192239444737,0.1589242788537216,0.17551310062408448,0.18007894358810367,0.15534662403884947,0.16771278381347657
88,89,0.18512566596416358,0.16330081909748195,0.17421324253082277,0.17185671194008584,0.15676887170859582,0.16431279182434083
89,90,0.22178112739520478,0.16364944702190948,0.19271528720855713,0.19963125107777252,0.15979500891673432,0.17971312999725342
90,91,0.1938945489928797,0.16233256282352657,0.17811355590820313,0.18957265627250952,0.15585228192939476,0.17271246910095214
91,92,0.184374048398962,0.16725230009652142,0.1758131742477417,0.18866760514413602,0.15995972372854464,0.17431366443634033
92,93,0.21109970756800245,0.17012969306676318,0.1906147003173828,0.195856242904094,0.1659733240514724,0.1809147834777832
93,94,0.22470678183612117,0.1739231219572138,0.19931495189666748,0.21303423074369868,0.17299715849275152,0.1930156946182251
94,95,0.21369258467076654,0.18533876832605964,0.1995156764984131,0.20950403088710676,0.16532650118686784,0.1874152660369873
95,96,0.21833613107042565,0.18509290030164466,0.20171451568603516,0.20683307055645583,0.16739574070758223,0.18711440563201903
96,97,0.22470469538835447,0.18232598240705566,0.20351533889770507,0.21021515871978913,0.18121393178008882,0.19571454524993898
97,98,0.23030931070090083,0.18552115843056888,0.20791523456573485,0.23486797019435618,0.18196280792759206,0.20841538906097412
98,99,0.22487102526645295,0.20076259594936738,0.21281681060791016,0.20911024146188498,0.1915200418938279,0.20031514167785644
99,100,0.22354270533904874,0.19608901425018466,0.2098158597946167,0.22845822951850683,0.18396981575432034,0.20621402263641359
