,n_atoms,sd_plus_yes,sd_minus_yes,mean_yes,sd_plus_no,sd_minus_no,mean_no
46,47,0.2071707841323487,0.18066114221347648,0.1939159631729126,0.1509033900176724,0.1165172356689731,0.13371031284332274
47,48,0.20646603690911303,0.18496429336737624,0.19571516513824463,0.11185596353692243,0.09916197889166645,0.10550897121429444
48,49,0.22448518761003877,0.19094893447553252,0.20771706104278564,0.1261302889113043,0.10648675553754824,0.11630852222442627
49,50,0.22644155604042226,0.18418828862510506,0.20531492233276366,0.1450958626408016,0.10832296441608318,0.1267094135284424
50,51,0.24962100267071077,0.20381522894244838,0.22671811580657958,0.13409276122311337,0.11152644043704289,0.12280960083007812
51,52,0.2437187709498847,0.21571511843915336,0.22971694469451903,0.14200679103223782,0.11181057652147312,0.12690868377685546
52,53,0.24993539443692298,0.21630238899508386,0.23311889171600342,0.14349803211708742,0.12452240703086177,0.1340102195739746
53,54,0.2364314046535156,0.21640496581462404,0.2264181852340698,0.14597782011307944,0.12604628686629069,0.13601205348968506
54,55,0.27162411489577903,0.23901550493149146,0.25531980991363523,0.15337623270977624,0.13104640332232825,0.14221131801605225
55,56,0.2515374867250019,0.22650049049362603,0.23901898860931398,0.15341879567715336,0.1228020981827099,0.13811044692993163
56,57,0.2875476400058296,0.24929360946011275,0.2684206247329712,0.15881160838507594,0.13781190769768772,0.14831175804138183
57,58,0.3005146625489043,0.2579291221648408,0.27922189235687256,0.17725078256616872,0.14937465993871407,0.1633127212524414
58,59,0.2916371078782133,0.263206365556235,0.27742173671722414,0.1763977531249778,0.14842610322878197,0.16241192817687988
59,60,0.3204806857055886,0.27816581202085183,0.2993232488632202,0.17375474810962932,0.1310701763593648,0.15241246223449706
60,61,0.3354601011581807,0.29098771950527147,0.3132239103317261,0.17955426068664015,0.14807191996216357,0.16381309032440186
61,62,0.3131611233887998,0.28188449085375394,0.2975228071212769,0.20872587847554536,0.15950279545939117,0.18411433696746826
62,63,0.33318020306944474,0.2920679906714,0.31262409687042236,0.18056817067787753,0.14985799776389494,0.16521308422088624
63,64,0.34706276508370415,0.30198809055289255,0.32452542781829835,0.19718488384043537,0.14724060367787517,0.17221274375915527
64,65,0.3436686146783386,0.29998239392761844,0.3218255043029785,0.20694417192188191,0.17528549001964638,0.19111483097076415
