,n_atoms,sd_plus_yes,sd_minus_yes,mean_yes,sd_plus_no,sd_minus_no,mean_no
72,73,0.12366601533363776,0.11235197477866692,0.11800899505615234,0.1190941551883581,0.10332281792565558,0.11120848655700684
73,74,0.14809116898083655,0.10512819709277185,0.1266096830368042,0.11594292365017811,0.10887416161593516,0.11240854263305664
74,75,0.12141571645045186,0.11380142565465066,0.11760857105255126,0.11103461111996948,0.10458347474123658,0.10780904293060303
75,76,0.12905012718626735,0.11816795714905982,0.12360904216766358,0.12259488842627095,0.11122345187524271,0.11690917015075683
76,77,0.12842134155206625,0.11559521041936928,0.12200827598571777,0.12838217159674398,0.10503667453362711,0.11670942306518554
77,78,0.1274681823220364,0.12215144467686495,0.12480981349945068,0.12270023872509357,0.11571948478564863,0.1192098617553711
78,79,0.13096959650532292,0.1260493034122796,0.12850944995880126,0.11709026503363547,0.11392818284234109,0.11550922393798828
79,80,0.15686115973567005,0.11476001984501844,0.13581058979034424,0.13069826838081294,0.11212099317009039,0.12140963077545167
80,81,0.14455116816142896,0.12186724118610524,0.1332092046737671,0.12167505944974609,0.11754384313814455,0.11960945129394532
81,82,0.13772488795206353,0.12949508465841011,0.13360998630523682,0.14143101125272306,0.11598943323580235,0.1287102222442627
82,83,0.16116431229124534,0.14225852019776836,0.15171141624450685,0.15458533613739653,0.13103678376616792,0.14281105995178223
83,84,0.16366479421850688,0.14035823320153706,0.15201151371002197,0.1416489938887915,0.12737242182165773,0.13451070785522462
84,85,0.14847307804641674,0.13914913531723072,0.14381110668182373,0.1515503617549457,0.11967003619427305,0.13561019897460938
85,86,0.16290023318070476,0.1395220995829671,0.15121116638183593,0.14991428952522,0.132508109995654,0.141211199760437
86,87,0.16015693237982842,0.14806636283196356,0.154111647605896,0.16652314441001692,0.13590038044655045,0.15121176242828369
87,88,0.1930427169086228,0.1583849812267532,0.175713849067688,0.17280219320830956,0.14462429757538184,0.1587132453918457
88,89,0.17291518956086716,0.14730981082060257,0.16011250019073486,0.14728347794155477,0.13813851340671185,0.1427109956741333
89,90,0.18645845832061672,0.14996722756195166,0.1682128429412842,0.1552622255544946,0.14256129892060304,0.14891176223754882
90,91,0.1978187990507041,0.14460769173298732,0.1712132453918457,0.16142814960244223,0.1475950876259513,0.15451161861419677
91,92,0.18663965607634816,0.1495858058834907,0.16811273097991944,0.15760754842350305,0.1484166691820878,0.15301210880279542
92,93,0.1943044824857111,0.16032150552088067,0.1773129940032959,0.15918952365307196,0.1538345680675091,0.15651204586029052
93,94,0.2096370493145352,0.15499050271793552,0.18231377601623536,0.18411527737017055,0.15231078998212436,0.16821303367614746
94,95,0.1798101878113538,0.16661610842277705,0.17321314811706542,0.17743604020155923,0.15438950224839193,0.16591277122497558
95,96,0.17853128901510412,0.17009580143899744,0.17431354522705078,0.17477412658755273,0.15765099090512305,0.1662125587463379
96,97,0.18687782252737647,0.17355022465279932,0.1802140235900879,0.1928060622771482,0.15702075046699243,0.1749134063720703
97,98,0.19328476082193904,0.1729434381831879,0.18311409950256347,0.17458005646761504,0.1658467223257199,0.17021338939666747
98,99,0.1913029582254709,0.1761278717763602,0.18371541500091554,0.17985002636568184,0.16517508387906912,0.17251255512237548
99,100,0.19951692834977802,0.17931174024458235,0.1894143342971802,0.18280550579715613,0.16822145839046596,0.17551348209381104
