,n_atoms,sd_plus_yes,sd_minus_yes,mean_yes,sd_plus_no,sd_minus_no,mean_no
38,39,0.038506785251576275,0.02829934038929287,0.03340306282043457,0.03164036929530443,0.028966158033186785,0.030303263664245607
39,40,0.03103183535417979,0.028573381625800677,0.029802608489990234,0.03195405548521443,0.028452534022842205,0.03020329475402832
40,41,0.0574959391420127,0.02090948879072656,0.03920271396636963,0.05067224681612738,0.022536991236240783,0.03660461902618408
41,42,0.10803239735970574,0.009376688867711258,0.0587045431137085,0.12517493941042943,0.006635105831880143,0.06590502262115479
42,43,0.07056424148553624,0.025444250030577046,0.04800424575805664,0.06648691653765423,0.022319188122379943,0.04440305233001709
43,44,0.041445816683754,0.026160680127159087,0.033803248405456544,0.1152782613402595,-0.011670225298999734,0.05180401802062988
44,45,0.03275559622693964,0.029050224238148247,0.030902910232543945,0.03722491309102789,0.02898292496744379,0.03310391902923584
45,46,0.03702484506823824,0.028380189950682647,0.032702517509460446,0.03237961535817846,0.028825962492163338,0.030602788925170897
46,47,0.03497137134729554,0.02963353092016051,0.032302451133728025,0.03467187438018372,0.029136376047062373,0.03190412521362305
47,48,0.03514077278736941,0.029266099008284887,0.03220343589782715,0.03699971656896747,0.02980636138818585,0.03340303897857666
48,49,0.03620097946404063,0.029805824048532614,0.03300340175628662,0.03367564375583083,0.029329469845853738,0.03150255680084228
49,50,0.03506347909896569,0.02914192899734778,0.03210270404815674,0.04621558557260392,0.025392385618802325,0.03580398559570312
50,51,0.03810091709713448,0.03090609813113701,0.034503507614135745,0.04120397473182154,0.029802990905385494,0.035503482818603514
51,52,0.047660246612758465,0.02534557270792024,0.03650290966033935,0.038019818869653034,0.02858779946225614,0.03330380916595459
52,53,0.03537732921858372,0.030229360234541286,0.0328033447265625,0.03548421932778894,0.028721093401092895,0.032102656364440915
53,54,0.033399387075638304,0.027806429193282592,0.030602908134460448,0.04648799042784511,0.031519040059215436,0.039003515243530275
54,55,0.036450945429473365,0.027556575246185815,0.03200376033782959,0.034761143119525134,0.02864537200193483,0.03170325756072998
