,n_atoms,sd_plus_yes,sd_minus_yes,mean_yes,sd_plus_no,sd_minus_no,mean_no
0,1,0.05426771780375407,0.034137891327105305,0.04420280456542969,0.044959702965087084,0.03544639063232502,0.04020304679870605
1,2,0.05039157628372505,0.03081250429793998,0.04060204029083252,0.03946055276143234,0.03554178374064285,0.037501168251037595
2,3,0.042776180131066724,0.036029838698278985,0.039403009414672854,0.03928255673453803,0.03572311762764458,0.037502837181091306
3,4,0.04390062611059699,0.037904889178709655,0.04090275764465332,0.047166250730663106,0.03584084651359959,0.04150354862213135
4,5,0.04372229459393514,0.039082909797544356,0.04140260219573975,0.04040608204043022,0.036002208822606886,0.03820414543151855
5,6,0.0430341087145931,0.03877040521668131,0.04090225696563721,0.04122158212756445,0.03578499631787012,0.038503289222717285
6,7,0.04187073413899021,0.03873601253459378,0.040303373336791994,0.0404132981776522,0.03619211716658609,0.03830270767211914
7,8,0.04994469110548394,0.040262456492782664,0.0451035737991333,0.04721892286814653,0.035586710676775345,0.04140281677246094
8,9,0.04477470145192094,0.040432522440290976,0.04260361194610596,0.044052595017556,0.03895388233840104,0.04150323867797852
9,10,0.04773784520493978,0.04147042391432291,0.044604134559631345,0.043815967604642285,0.03899033351230107,0.04140315055847168
10,11,0.04786183301916308,0.04254463251123243,0.045203232765197755,0.04376144919966847,0.039645237583168444,0.04170334339141846
11,12,0.050033428450360566,0.04217514775203201,0.04610428810119629,0.04361602498292853,0.03959277437925409,0.04160439968109131
12,13,0.0490174726553953,0.04419041117944357,0.046603941917419435,0.04310084038224157,0.04070619887862269,0.04190351963043213
13,14,0.047592872266162094,0.046015888567578135,0.046804380416870114,0.04435343399854283,0.04145412787584682,0.042903780937194824
14,15,0.05536353689560405,0.04704568284621725,0.05120460987091065,0.046248258183043886,0.04216092722650201,0.04420459270477295
15,16,0.05130732306304981,0.04730221978362988,0.049304771423339847,0.047788308139701766,0.04202068043146523,0.0449044942855835
16,17,0.05567250927150309,0.0501377991849178,0.052905154228210446,0.051469483690205625,0.04374178378110785,0.04760563373565674
17,18,0.06656013976991361,0.053650317078230925,0.06010522842407227,0.07054028345065932,0.043473436108056505,0.05700685977935791
18,19,0.06054952074251682,0.05526125501431911,0.057905387878417966,0.05288310864449486,0.04392804286002175,0.048405575752258304
19,20,0.05810846562125764,0.05310159449837126,0.05560503005981445,0.04805798740584779,0.04595141200821471,0.04700469970703125
20,21,0.05876912551137226,0.05524135155466777,0.05700523853302002,0.05546340275880809,0.04574685763242726,0.05060513019561767
21,22,0.06168145012319534,0.058730518108005836,0.06020598411560059,0.0515032119869287,0.04770728873023439,0.04960525035858154
22,23,0.06303089451163456,0.05658065486580685,0.059805774688720705,0.05172270853832109,0.04888730923816817,0.05030500888824463
23,24,0.07399517349879961,0.057016932442972845,0.06550605297088623,0.05815320039584655,0.04905509924099427,0.05360414981842041
24,25,0.06670935085661349,0.06270330020539823,0.06470632553100586,0.052683889606444934,0.05032719399646034,0.051505541801452635
25,26,0.07292749247910196,0.0628859821760494,0.06790673732757568,0.05820019519869681,0.051808664435702596,0.055004429817199704
26,27,0.08472894255754261,0.07008511002424449,0.07740702629089355,0.06495050788968108,0.059061437834806225,0.06200597286224365
27,28,0.07760455617962952,0.06780583848894958,0.07270519733428955,0.10813103992920492,0.030881487536615404,0.06950626373291016
