,n_atoms,sd_plus_yes,sd_minus_yes,mean_yes,sd_plus_no,sd_minus_no,mean_no
29,30,0.033003190010215455,0.02900294974503357,0.031003069877624512,0.03790615965005366,0.026900826205048887,0.03240349292755127
30,31,0.0332526005463189,0.02935549843744575,0.03130404949188233,0.032503351895461156,0.027903094561448023,0.03020322322845459
31,32,0.036281690044517666,0.02872437532413468,0.03250303268432617,0.03282906010138485,0.029177985644464756,0.031003522872924804
32,33,0.03650325927812975,0.030105074309516727,0.03330416679382324,0.03725269841633289,0.030554642205615344,0.03390367031097412
33,34,0.03425199807719588,0.030159785141187907,0.03220589160919189,0.03874849321069692,0.028458557112789405,0.03360352516174316
34,35,0.034903722014518905,0.02850303152552016,0.03170337677001953,0.03573951496113873,0.02846856342326069,0.03210403919219971
35,36,0.041412530584309416,0.02699543412211148,0.03420398235321045,0.03659640469589926,0.02881273112258218,0.03270456790924072
36,37,0.04122703825536564,0.02898685182031796,0.0351069450378418,0.035778879248245625,0.02722818938578758,0.0315035343170166
37,38,0.03697233482002683,0.030435606998210487,0.033703970909118655,0.037776989496442266,0.03103147073915343,0.03440423011779785
38,39,0.03528648991431333,0.029321416427239406,0.03230395317077637,0.03706098224948043,0.029146855808991245,0.03310391902923584
39,40,0.03608154019800279,0.029726374535883934,0.03290395736694336,0.037829193015117335,0.03037916765687973,0.03410418033599853
40,41,0.037464575968749206,0.027938313282959773,0.03270144462585449,0.04057504680476224,0.029832486840867638,0.03520376682281494
41,42,0.034058775971380524,0.029948458601983727,0.03200361728668213,0.03500926751513156,0.0299989436207327,0.03250410556793213
42,43,0.0373977539738144,0.031210005501893606,0.034303879737854,0.039006526397242114,0.030201189590917065,0.03460385799407959
43,44,0.03754813277028722,0.02905924714304285,0.033303689956665036,0.03974238194574632,0.029068939312798595,0.03440566062927246
44,45,0.04487088557685568,0.031737390790331825,0.03830413818359375,0.039553031004871876,0.029652586899791215,0.034602808952331546
45,46,0.040453539331958485,0.028554191152050313,0.0345038652420044,0.0371632224069869,0.03044480028283243,0.033804011344909665
46,47,0.04075161577863965,0.027856143697068354,0.034303879737854,0.03948443912723406,0.03152443385860578,0.03550443649291992
47,48,0.037144899345191384,0.02846193315908108,0.03280341625213623,0.03590407969553615,0.03050312397878026,0.0332036018371582
48,49,0.03851805525413966,0.03169020814307713,0.0351041316986084,0.153802480880666,-0.026592388336110315,0.06360504627227784
49,50,0.035385889026917076,0.03081946947833195,0.033102679252624514,0.03709454955290376,0.030912156684889204,0.03400335311889648
50,51,0.03697788230886914,0.03023207672128222,0.033604979515075684,0.03618454908949437,0.029621649030622824,0.032903099060058595
51,52,0.047418917559766516,0.027389536953783294,0.037404227256774905,0.037654826081602324,0.03035087879815841,0.03400285243988037
52,53,0.038088556416735406,0.030119279734387643,0.034103918075561526,0.042328940119902736,0.030077018055756438,0.03620297908782959
53,54,0.03562501696377696,0.0313823339578539,0.03350367546081543,0.039919345550995224,0.03208759529067958,0.0360034704208374
54,55,0.04062127596037155,0.03178711408479446,0.036204195022583006,0.048238169348068,0.028368676507644897,0.03830342292785645
55,56,0.03611205487904315,0.03189546198191877,0.03400375843048096,0.03968768951042599,0.03372058037177615,0.03670413494110107
56,57,0.040984880586381965,0.030225551466230342,0.035605216026306154,0.040568966510806735,0.033239035961117096,0.036904001235961915
57,58,0.03983187992450102,0.030975910831724573,0.035403895378112796,0.04138872185663375,0.03322027167363968,0.03730449676513672
