,n_atoms,sd_plus_yes,sd_minus_yes,mean_yes,sd_plus_no,sd_minus_no,mean_no
17,18,0.049838856587654336,0.037970086207145474,0.043904471397399905,0.03855683266238408,0.036053114542205764,0.03730497360229492
18,19,0.05095189661851537,0.036855281878799086,0.04390358924865723,0.04070644621150205,0.03550300355656435,0.0381047248840332
19,20,0.04994217587277156,0.03926509188845891,0.04460363388061524,0.04115276284930425,0.03645653776409907,0.03880465030670166
20,21,0.0440042789649114,0.04000327032097727,0.04200377464294434,0.04069660253839216,0.03711292199774065,0.038904762268066405
21,22,0.04376850652915948,0.040241093156509464,0.04200479984283447,0.04513201787565013,0.038478278373739516,0.041805148124694824
22,23,0.04963144674622365,0.03857689485228709,0.04410417079925537,0.045912206413234326,0.03909722542575494,0.04250471591949463
23,24,0.08615843098788131,0.03605078417630325,0.06110460758209228,0.0462613985478226,0.03894615913040006,0.04260377883911133
24,25,0.056078476535635226,0.043732171428842316,0.04990532398223877,0.04782627721620716,0.03938237528013073,0.04360432624816894
25,26,0.05025328451016479,0.04215136713168092,0.04620232582092285,0.049371194413164995,0.039838457533856494,0.044604825973510745
26,27,0.05973846411451657,0.04246843362107913,0.05110344886779785,0.048059788380118665,0.03994646963074559,0.04400312900543213
27,28,0.06059518094550499,0.04341311220635048,0.05200414657592774,0.04847930766876119,0.04272943638031108,0.045604372024536134
28,29,0.05130024632523748,0.04470624247481136,0.04800324440002442,0.05781207262185782,0.0389967900642994,0.04840443134307861
29,30,0.05762355734069196,0.04638530801575335,0.052004432678222655,0.04772483806723273,0.0434857179630407,0.04560527801513672
30,31,0.06393256498965674,0.04307613061276025,0.053504347801208496,0.05531920556681697,0.04429150457722599,0.04980535507202148
31,32,0.06387951630943456,0.046328756624525395,0.05510413646697998,0.05018078030489746,0.04662860690213379,0.048404693603515625
32,33,0.06025529873827521,0.05015315043469842,0.055204224586486814,0.05900109054646473,0.04220835922160168,0.050604724884033205
33,34,0.06848991388803617,0.04711920743459566,0.05780456066131592,0.05343194861777516,0.04737872223488597,0.050405335426330564
34,35,0.06715522907192593,0.049057138939548675,0.058106184005737305,0.060248777061390646,0.04736225923926854,0.05380551815032959
35,36,0.063668207105709,0.05214194876282127,0.05790507793426514,0.05775440953939487,0.049054300558871736,0.0534043550491333
36,37,0.06909884599680306,0.050114305934959635,0.05960657596588135,0.06243901229938536,0.04976978324809999,0.056104397773742674
37,38,0.06455302217884806,0.056060695853988846,0.060306859016418454,0.05988228218081987,0.04992816551205123,0.05490522384643555
38,39,0.07366940515813167,0.05714085561457341,0.06540513038635254,0.06156004773732328,0.05225082529429294,0.05690543651580811
39,40,0.07328585558382628,0.05772567815335632,0.0655057668685913,0.06584616580411637,0.052363959165366056,0.05910506248474121
40,41,0.07604210619750715,0.05917088742431903,0.06760649681091309,0.06856504674435712,0.05244539980410478,0.060505223274230954
41,42,0.09502190725637777,0.05538774354623454,0.07520482540130616,0.06306290224945893,0.05574832364165435,0.05940561294555664
42,43,0.0725338346384336,0.06187688046471582,0.06720535755157471,0.07124587715358885,0.0551667529275879,0.06320631504058838
43,44,0.08292019037362013,0.06449210973624316,0.07370615005493164,0.06974786998963274,0.05806642291808211,0.06390714645385742
44,45,0.07405385052539815,0.06475811923168193,0.06940598487854004,0.08331777413575213,0.055694991748647296,0.06950638294219971
45,46,0.08534639281301006,0.06466729241343037,0.07500684261322021,0.07495385546047754,0.06066106420199804,0.06780745983123779
46,47,0.08099630959012884,0.06581589095613581,0.07340610027313232,0.08233786545177359,0.06207632102588755,0.07220709323883057
47,48,0.08439252372184541,0.06722104553779815,0.07580678462982178,0.07045111455087584,0.06316051684255679,0.06680581569671631
48,49,0.10011205736593765,0.06770162519021469,0.08390684127807617,0.09019847924555542,0.06341632788335082,0.07680740356445312
